# 简单词白名单（按词形，含变形）。tag: zk=中考 gk=高考 cet4 ielts ngsl5k=NGSL 前5000词面形
# 由 /tmp/wordlists 生成后固化进仓库，供改写校验复现用。生成时间 2026-09-19
severe	gk
severe	ielts
severe	ngsl5k
severely	cet4
severer	ngsl5k
severest	ngsl5k
sew	cet4
sew	gk
sewage	ielts
sewer	ielts
sex	cet4
sex	gk
sex	ielts
sex	ngsl5k
sexed	ngsl5k
sexes	ngsl5k
sexing	ngsl5k
sexings	ngsl5k
sexual	cet4
sexual	ngsl5k
sexuals	ngsl5k
shabby	gk
shabby	ielts
shade	cet4
shade	gk
shade	ngsl5k
shaded	ngsl5k
shades	ngsl5k
shading	ngsl5k
shadings	ngsl5k
shadow	cet4
shadow	gk
shadow	ngsl5k
shadowed	ngsl5k
shadowing	ngsl5k
shadowings	ngsl5k
shadows	ngsl5k
shady	cet4
shaft	ielts
shake	cet4
shake	gk
shake	ngsl5k
shake	zk
shaked	ngsl5k
shaken	ngsl5k
shakes	ngsl5k
shaking	ngsl5k
shall	gk
shall	ngsl5k
shall	zk
shallow	cet4
shallow	gk
shallow	ielts
shamble	ielts
shame	cet4
shame	gk
shame	zk
shampoo	cet4
shan	ngsl5k
shanghai	gk
shanty	ielts
shape	cet4
shape	gk
shape	ngsl5k
shape	zk
shaped	ngsl5k
shapes	ngsl5k
shaping	ngsl5k
shapings	ngsl5k
share	cet4
share	gk
share	ngsl5k
share	zk
shared	ngsl5k
shareholder	ngsl5k
shareholders	ngsl5k
shares	ngsl5k
sharing	ngsl5k
sharings	ngsl5k
shark	gk
sharp	cet4
sharp	gk
sharp	ielts
sharp	ngsl5k
sharpen	cet4
sharpen	gk
sharpener	gk
sharper	ngsl5k
sharpest	ngsl5k
sharply	cet4
shatter	ielts
shave	cet4
shave	gk
shave	ielts
shaver	gk
she	gk
she	ngsl5k
she	zk
shear	cet4
shear	ielts
shed	cet4
shed	ielts
sheep	gk
sheep	ielts
sheep	ngsl5k
sheep	zk
sheeps	ngsl5k
sheer	ielts
sheet	cet4
sheet	gk
sheet	ielts
sheet	ngsl5k
sheeted	ngsl5k
sheeting	ngsl5k
sheetings	ngsl5k
sheets	ngsl5k
shelf	cet4
shelf	gk
shelf	ielts
shelf	ngsl5k
shelf	zk
shell	cet4
shell	ielts
shell	ngsl5k
shelled	ngsl5k
shelling	ngsl5k
shellings	ngsl5k
shells	ngsl5k
shelter	cet4
shelter	gk
shelter	ielts
shelter	ngsl5k
sheltered	ngsl5k
sheltering	ngsl5k
shelterings	ngsl5k
shelters	ngsl5k
shelved	ngsl5k
shelves	ngsl5k
shelving	ngsl5k
shelvings	ngsl5k
shepherd	cet4
shepherd	ielts
shield	cet4
shield	ielts
shift	cet4
shift	ielts
shift	ngsl5k
shifted	ngsl5k
shifting	ngsl5k
shiftings	ngsl5k
shifts	ngsl5k
shilling	cet4
shimmer	ielts
shine	gk
shine	ngsl5k
shine	zk
shined	ngsl5k
shines	ngsl5k
shining	ngsl5k
ship	gk
ship	ielts
ship	ngsl5k
ship	zk
shipped	ngsl5k
shipping	ngsl5k
shippings	ngsl5k
ships	ngsl5k
shirt	gk
shirt	ngsl5k
shirt	zk
shirted	ngsl5k
shirting	ngsl5k
shirtings	ngsl5k
shirts	ngsl5k
shiver	cet4
shiver	ielts
shoal	ielts
shock	cet4
shock	gk
shock	ielts
shock	ngsl5k
shocked	ngsl5k
shocking	ngsl5k
shockings	ngsl5k
shocks	ngsl5k
shod	ngsl5k
shoe	gk
shoe	ngsl5k
shoe	zk
shoed	ngsl5k
shoeing	ngsl5k
shoeings	ngsl5k
shoes	ielts
shoes	ngsl5k
shone	ngsl5k
shook	ngsl5k
shoot	cet4
shoot	gk
shoot	ngsl5k
shooted	ngsl5k
shooting	gk
shooting	ngsl5k
shootings	ngsl5k
shoots	ngsl5k
shop	gk
shop	ielts
shop	ngsl5k
shop	zk
shopkeeper	cet4
shopkeeper	gk
shopped	ngsl5k
shopping	cet4
shopping	gk
shopping	ielts
shopping	ngsl5k
shoppings	ngsl5k
shops	ngsl5k
shore	cet4
shore	gk
shore	ngsl5k
shored	ngsl5k
shores	ngsl5k
shoring	ngsl5k
shorings	ngsl5k
short	gk
short	ielts
short	ngsl5k
short	zk
shortage	cet4
shortage	ielts
shortcoming	cet4
shortcoming	gk
shorted	ngsl5k
shorter	ngsl5k
shortest	ngsl5k
shorting	ngsl5k
shortly	cet4
shortly	gk
shorts	gk
shorts	ngsl5k
shorts	zk
shot	cet4
shot	gk
shot	ngsl5k
shots	ngsl5k
should	gk
should	ngsl5k
should	zk
shoulda	ngsl5k
shoulder	cet4
shoulder	gk
shoulder	ngsl5k
shoulder	zk
shouldered	ngsl5k
shouldering	ngsl5k
shoulderings	ngsl5k
shoulders	ngsl5k
shouldn	ngsl5k
shout	gk
shout	ngsl5k
shout	zk
shouted	ngsl5k
shouting	ngsl5k
shoutings	ngsl5k
shouts	ngsl5k
shovel	ielts
show	gk
show	ngsl5k
show	zk
showed	ngsl5k
shower	cet4
shower	gk
shower	ielts
shower	ngsl5k
shower	zk
showered	ngsl5k
showering	ngsl5k
showerings	ngsl5k
showers	ngsl5k
showing	ngsl5k
showings	ngsl5k
shown	ngsl5k
shows	ngsl5k
shred	ielts
shrewd	ielts
shriek	cet4
shrink	cet4
shrink	gk
shrink	ielts
shrub	ielts
shrug	cet4
shrug	ielts
shut	cet4
shut	gk
shut	ngsl5k
shut	zk
shuts	ngsl5k
shutted	ngsl5k
shutter	ielts
shutting	ngsl5k
shuttings	ngsl5k
shuttle	cet4
shuttle	gk
shuttle	ielts
shy	cet4
shy	zk
sick	gk
sick	ielts
sick	ngsl5k
sick	zk
sicked	ngsl5k
sicken	ielts
sicker	ngsl5k
sickest	ngsl5k
sicking	ngsl5k
sickness	cet4
sickness	gk
sickness	ielts
sicks	ngsl5k
side	gk
side	ielts
side	ngsl5k
side	zk
sided	ngsl5k
sides	ngsl5k
sideway	gk
sideways	cet4
sideways	gk
siding	ngsl5k
sidings	ngsl5k
siege	ielts
sieve	ielts
sigh	cet4
sigh	gk
sigh	ielts
sigh	ngsl5k
sighed	ngsl5k
sighing	ngsl5k
sighings	ngsl5k
sighs	ngsl5k
sight	cet4
sight	gk
sight	ielts
sight	ngsl5k
sight	zk
sighted	ngsl5k
sighting	ngsl5k
sightings	ngsl5k
sights	ngsl5k
sightseeing	cet4
sightseeing	gk
sightseeing	ielts
sign	cet4
sign	gk
sign	ielts
sign	ngsl5k
signal	cet4
signal	gk
signal	ielts
signal	ngsl5k
signaled	ngsl5k
signaling	ngsl5k
signalled	ngsl5k
signalling	ngsl5k
signallings	ngsl5k
signals	ngsl5k
signature	cet4
signature	gk
signature	ielts
signed	ngsl5k
significance	cet4
significance	gk
significance	ngsl5k
significances	ngsl5k
significant	cet4
significant	ielts
significant	ngsl5k
significantly	ngsl5k
significants	ngsl5k
signify	ielts
signing	ngsl5k
signings	ngsl5k
signs	ngsl5k
silence	cet4
silence	gk
silence	ielts
silence	ngsl5k
silence	zk
silenced	ngsl5k
silences	ngsl5k
silencing	ngsl5k
silencings	ngsl5k
silent	cet4
silent	gk
silent	ielts
silent	ngsl5k
silent	zk
silk	gk
silk	zk
sillier	ngsl5k
silliest	ngsl5k
silly	cet4
silly	gk
silly	ngsl5k
silly	zk
silver	cet4
silver	gk
silver	ielts
silver	ngsl5k
silver	zk
silvered	ngsl5k
silvering	ngsl5k
silverings	ngsl5k
silvers	ngsl5k
similar	gk
similar	ielts
similar	ngsl5k
similar	zk
similarly	cet4
similarly	ngsl5k
similars	ngsl5k
simple	gk
simple	ielts
simple	ngsl5k
simple	zk
simpler	ngsl5k
simplest	ngsl5k
simplicity	cet4
simplify	cet4
simplify	gk
simplify	ielts
simply	gk
simply	ngsl5k
simulate	ielts
simultaneous	ielts
sin	cet4
since	gk
since	ngsl5k
since	zk
sincere	cet4
sincere	ielts
sincerely	gk
sing	gk
sing	ngsl5k
sing	zk
singer	cet4
singer	gk
singer	ngsl5k
singers	ngsl5k
singin	ngsl5k
singing	ngsl5k
single	gk
single	ielts
single	ngsl5k
single	zk
singled	ngsl5k
singles	ngsl5k
singling	ngsl5k
singlings	ngsl5k
sings	ngsl5k
singular	cet4
singular	ielts
sink	cet4
sink	gk
sink	ielts
sink	ngsl5k
sinked	ngsl5k
sinking	ngsl5k
sinks	ngsl5k
sir	gk
sir	ngsl5k
sir	zk
sirs	ngsl5k
sister	gk
sister	ngsl5k
sister	zk
sisters	ngsl5k
sit	gk
sit	ngsl5k
sit	zk
site	cet4
site	ielts
site	ngsl5k
sited	ngsl5k
sites	ielts
sites	ngsl5k
siting	ngsl5k
sitings	ngsl5k
sits	ngsl5k
sitting	ngsl5k
sittings	ngsl5k
situate	ngsl5k
situated	ielts
situated	ngsl5k
situates	ngsl5k
situating	ngsl5k
situatings	ngsl5k
situation	cet4
situation	gk
situation	ngsl5k
situation	zk
situations	ngsl5k
six	gk
six	zk
sixteen	gk
sixteen	zk
sixteenth	gk
sixth	gk
sixth	zk
sixty	cet4
sixty	gk
sixty	zk
size	gk
size	ielts
size	ngsl5k
size	zk
sized	ngsl5k
sizes	ielts
sizes	ngsl5k
sizing	ngsl5k
sizings	ngsl5k
skate	cet4
skate	gk
skate	zk
skateboard	gk
skating	ielts
skeleton	ielts
sketch	cet4
sketch	ielts
ski	cet4
ski	gk
ski	ngsl5k
skied	ngsl5k
skies	ngsl5k
skiing	ielts
skiing	ngsl5k
skiings	ngsl5k
skill	cet4
skill	gk
skill	ielts
skill	ngsl5k
skill	zk
skilled	cet4
skilled	gk
skilled	ngsl5k
skillful	cet4
skillful	gk
skillfully	gk
skills	ielts
skills	ngsl5k
skim	cet4
skim	ielts
skin	cet4
skin	gk
skin	ielts
skin	ngsl5k
skinned	ngsl5k
skinning	ngsl5k
skinnings	ngsl5k
skins	ngsl5k
skip	gk
skip	ielts
skipping	gk
skirt	gk
skirt	ielts
skirt	ngsl5k
skirt	zk
skirted	ngsl5k
skirting	ngsl5k
skirtings	ngsl5k
skirts	ngsl5k
skis	ngsl5k
sky	gk
sky	ngsl5k
sky	zk
skyscraper	gk
slab	ielts
slack	ielts
slag	ielts
slam	cet4
slam	ielts
slander	ielts
slang	ielts
slap	ielts
slate	ielts
slaughter	ielts
slave	cet4
slave	gk
slave	ngsl5k
slaved	ngsl5k
slavery	cet4
slavery	gk
slaves	ngsl5k
slaving	ngsl5k
slavings	ngsl5k
sleep	gk
sleep	ielts
sleep	ngsl5k
sleep	zk
sleeping	ielts
sleeping	ngsl5k
sleepings	ngsl5k
sleeps	ngsl5k
sleepy	cet4
sleepy	gk
sleepy	ielts
sleepy	zk
sleeve	cet4
sleeve	gk
slender	cet4
slender	ielts
slept	ngsl5k
slice	cet4
slice	gk
slice	ielts
slice	ngsl5k
sliced	ngsl5k
slices	ngsl5k
slicing	ngsl5k
slicings	ngsl5k
slid	ngsl5k
slide	cet4
slide	gk
slide	ielts
slide	ngsl5k
slided	ngsl5k
slides	ngsl5k
sliding	ngsl5k
slight	cet4
slight	gk
slight	ielts
slight	ngsl5k
slighted	ngsl5k
slighter	ngsl5k
slightest	ngsl5k
slighting	ngsl5k
slightly	cet4
slightly	ngsl5k
slights	ngsl5k
slim	gk
slim	ielts
slip	cet4
slip	gk
slip	ielts
slip	ngsl5k
slipped	ngsl5k
slipper	cet4
slippery	cet4
slippery	ielts
slipping	ngsl5k
slippings	ngsl5k
slips	ngsl5k
slit	cet4
slit	ielts
slogan	cet4
slogan	ielts
slope	cet4
slope	ielts
slope	ngsl5k
sloped	ngsl5k
slopes	ngsl5k
sloping	ngsl5k
slopings	ngsl5k
slot	ielts
slow	gk
slow	ngsl5k
slow	zk
slowed	ngsl5k
slower	ngsl5k
slowest	ngsl5k
slowing	ngsl5k
slowly	cet4
slowly	ngsl5k
slows	ngsl5k
sluggish	ielts
slum	cet4
slum	ielts
sly	cet4
small	gk
small	ngsl5k
small	zk
smaller	ngsl5k
smallest	ngsl5k
smalls	ngsl5k
smart	cet4
smart	gk
smart	ielts
smart	ngsl5k
smart	zk
smarted	ngsl5k
smarter	ngsl5k
smartest	ngsl5k
smarting	ngsl5k
smarts	ngsl5k
smash	cet4
smash	ielts
smell	gk
smell	ngsl5k
smell	zk
smelled	ngsl5k
smelling	ngsl5k
smellings	ngsl5k
smells	ngsl5k
smelly	gk
smelly	ielts
smile	gk
smile	ngsl5k
smile	zk
smiled	ngsl5k
smiles	ngsl5k
smilin	ngsl5k
smiling	ngsl5k
smog	cet4
smog	gk
smoke	gk
smoke	ielts
smoke	ngsl5k
smoke	zk
smoked	ngsl5k
smoker	gk
smokers	ielts
smokes	ngsl5k
smoking	gk
smoking	ielts
smoking	ngsl5k
smokings	ngsl5k
smooth	cet4
smooth	gk
smooth	ielts
smooth	ngsl5k
smooth	zk
smoothed	ngsl5k
smoother	ngsl5k
smoothest	ngsl5k
smoothing	ngsl5k
smoothly	cet4
smooths	ngsl5k
smother	ielts
smuggle	ielts
snack	gk
snack	ielts
snacks	ielts
snake	cet4
snake	gk
snake	zk
snap	cet4
snap	ngsl5k
snapped	ngsl5k
snapping	ngsl5k
snappings	ngsl5k
snaps	ngsl5k
snatch	gk
snatch	ielts
sneaker	gk
sneeze	gk
sniff	gk
snow	gk
snow	ngsl5k
snow	zk
snowball	gk
snowed	ngsl5k
snowing	ngsl5k
snowings	ngsl5k
snowman	gk
snows	ngsl5k
snowstorm	cet4
snowy	cet4
snowy	gk
snowy	zk
so	gk
so	ngsl5k
so	zk
so-called	cet4
soak	cet4
soak	ielts
soap	cet4
soap	gk
soap	zk
soar	ielts
sob	cet4
sob	gk
sober	cet4
sober	ielts
soccer	cet4
soccer	gk
sociable	ielts
social	cet4
social	gk
social	ielts
social	ngsl5k
social	zk
socialism	cet4
socialism	gk
socialist	cet4
socialist	gk
socials	ngsl5k
societies	ngsl5k
society	cet4
society	gk
society	ngsl5k
society	zk
societys	ngsl5k
sociology	ielts
sock	cet4
sock	gk
socket	gk
socks	zk
soda	cet4
sofa	gk
sofa	zk
soft	cet4
soft	gk
soft	ngsl5k
soft	zk
softball	gk
softer	ngsl5k
softest	ngsl5k
softly	cet4
software	cet4
software	gk
software	ngsl5k
soil	cet4
soil	gk
soil	ielts
soil	ngsl5k
soiled	ngsl5k
soiling	ngsl5k
soilings	ngsl5k
soils	ngsl5k
solar	cet4
solar	gk
solar	ielts
solar	ngsl5k
solars	ngsl5k
sold	ngsl5k
soldier	gk
soldier	ngsl5k
soldier	zk
soldiered	ngsl5k
soldiering	ngsl5k
soldierings	ngsl5k
soldiers	ngsl5k
sole	cet4
sole	ielts
solely	cet4
solemn	cet4
solemn	ielts
solid	cet4
solid	gk
solid	ngsl5k
solid	zk
solidarity	ielts
solids	ngsl5k
solitary	ielts
solo	ielts
soluble	cet4
soluble	ielts
solution	cet4
solution	ielts
solution	ngsl5k
solutions	ngsl5k
solve	cet4
solve	ielts
solve	ngsl5k
solved	ngsl5k
solvent	ielts
solves	ngsl5k
solving	ngsl5k
solvings	ngsl5k
some	gk
some	ngsl5k
some	zk
somebodies	ngsl5k
somebody	gk
somebody	ngsl5k
somebody	zk
somebodys	ngsl5k
somehow	cet4
somehow	ielts
somehow	ngsl5k
somehows	ngsl5k
someone	gk
someone	ngsl5k
someone	zk
someones	ngsl5k
somethin	ngsl5k
something	gk
something	ngsl5k
something	zk
somethings	ngsl5k
sometime	cet4
sometimes	gk
sometimes	ngsl5k
sometimes	zk
somewhat	cet4
somewhat	ielts
somewhat	ngsl5k
somewhere	gk
somewhere	ngsl5k
somewhere	zk
somewheres	ngsl5k
son	gk
son	ngsl5k
son	zk
soned	ngsl5k
song	gk
song	ngsl5k
song	zk
songs	ngsl5k
sonning	ngsl5k
sonnings	ngsl5k
sons	ngsl5k
soon	gk
soon	ngsl5k
soon	zk
sooner	ngsl5k
soonest	ngsl5k
sophisticated	cet4
sophisticated	ielts
sore	cet4
sore	ielts
sorrier	ngsl5k
sorriest	ngsl5k
sorrow	cet4
sorrow	gk
sorry	gk
sorry	ngsl5k
sorry	zk
sort	cet4
sort	gk
sort	ielts
sort	ngsl5k
sort	zk
sorted	ngsl5k
sorting	ngsl5k
sortings	ngsl5k
sorts	ngsl5k
sought	ngsl5k
soul	cet4
soul	gk
soul	ngsl5k
souls	ngsl5k
sound	gk
sound	ielts
sound	ngsl5k
sound	zk
sounded	ngsl5k
sounding	ngsl5k
soundings	ngsl5k
soundproof	ielts
sounds	ngsl5k
soup	cet4
soup	gk
soup	zk
sour	cet4
sour	gk
sour	ielts
sour	zk
source	cet4
source	ielts
source	ngsl5k
sourced	ngsl5k
sources	ielts
sources	ngsl5k
sourcing	ngsl5k
sourcings	ngsl5k
south	gk
south	ngsl5k
south	zk
southeast	cet4
southeast	gk
southern	cet4
southern	gk
southern	ngsl5k
southern	zk
souths	ngsl5k
southwest	cet4
southwest	gk
souvenir	ielts
souvenirs	gk
souvenirs	ielts
sovereign	ielts
soviet	cet4
sow	cet4
sow	gk
sow	ielts
space	cet4
space	gk
space	ielts
space	ngsl5k
space	zk
spacecraft	cet4
spaced	ngsl5k
spaces	ngsl5k
spaceship	cet4
spaceship	gk
spacing	ngsl5k
spacings	ngsl5k
spacious	ielts
spade	cet4
spade	gk
spain	ielts
span	cet4
span	ielts
spanish	cet4
spanish	gk
spanish	ielts
spare	gk
spare	ielts
spare	ngsl5k
spare	zk
spared	ngsl5k
sparer	ngsl5k
spares	ngsl5k
sparest	ngsl5k
sparing	ngsl5k
spark	cet4
spark	ielts
sparkle	cet4
sparkle	ielts
sparrow	cet4
sparrow	gk
sparse	ielts
spatial	ielts
speak	gk
speak	ngsl5k
speak	zk
speaker	cet4
speaker	gk
speaker	ielts
speaker	ngsl5k
speaker	zk
speakers	ngsl5k
speaking	ielts
speaking	ngsl5k
speaks	ngsl5k
spear	cet4
spear	gk
special	cet4
special	gk
special	ielts
special	ngsl5k
special	zk
specialise	ngsl5k
specialised	ngsl5k
specialises	ngsl5k
specialising	ngsl5k
specialisings	ngsl5k
specialist	cet4
specialist	gk
specialist	ngsl5k
specialists	ngsl5k
speciality	cet4
speciality	ielts
specialize	cet4
specialize	ielts
specialize	ngsl5k
specialized	ngsl5k
specializes	ngsl5k
specializing	ngsl5k
specialled	ngsl5k
specialling	ngsl5k
speciallings	ngsl5k
specially	cet4
specials	ngsl5k
species	cet4
species	ielts
species	ngsl5k
specific	cet4
specific	gk
specific	ielts
specific	ngsl5k
specifically	ngsl5k
specification	ielts
specifics	ngsl5k
specified	ngsl5k
specifies	ngsl5k
specify	cet4
specify	ngsl5k
specifying	ngsl5k
specifyings	ngsl5k
specimen	cet4
specimen	ielts
spectacle	cet4
spectacle	ielts
spectacular	ielts
spectator	ielts
spectrum	ielts
speculate	ielts
sped	ngsl5k
speech	cet4
speech	gk
speech	ielts
speech	ngsl5k
speech	zk
speeches	ngsl5k
speed	cet4
speed	gk
speed	ielts
speed	ngsl5k
speed	zk
speeded	ngsl5k
speeding	ngsl5k
speedings	ngsl5k
speeds	ngsl5k
spell	cet4
spell	gk
spell	ngsl5k
spell	zk
spelled	ngsl5k
spelling	cet4
spelling	gk
spelling	ngsl5k
spellings	ngsl5k
spells	ngsl5k
spelt	ngsl5k
spend	gk
spend	ngsl5k
spend	zk
spended	ngsl5k
spending	ielts
spending	ngsl5k
spendings	ngsl5k
spends	ngsl5k
spent	ngsl5k
sphere	cet4
sphere	ielts
spider	cet4
spider	ielts
spill	cet4
spill	ielts
spin	cet4
spin	gk
spin	ielts
spin	ngsl5k
spinning	ngsl5k
spinnings	ngsl5k
spins	ngsl5k
spiral	ielts
spirit	cet4
spirit	gk
spirit	ngsl5k
spirit	zk
spirited	ngsl5k
spiriting	ngsl5k
spiritings	ngsl5k
spirits	ngsl5k
spiritual	cet4
spiritual	gk
spiritual	ielts
spit	cet4
spit	gk
spit	ielts
spite	cet4
splash	cet4
splash	ielts
splendid	cet4
splendid	gk
splendid	ielts
split	cet4
split	gk
split	ielts
split	ngsl5k
splits	ngsl5k
splitted	ngsl5k
splitting	ngsl5k
splittings	ngsl5k
spoil	cet4
spoil	ielts
spoke	ngsl5k
spoken	gk
spoken	ngsl5k
spokesman	ielts
sponge	cet4
sponge	ielts
sponsor	cet4
sponsor	gk
sponsor	ielts
sponsor	ngsl5k
sponsored	ngsl5k
sponsoring	ngsl5k
sponsorings	ngsl5k
sponsors	ngsl5k
spontaneous	cet4
spontaneous	ielts
spoon	cet4
spoon	gk
spoon	zk
spoonful	gk
spoons	ielts
sporadic	ielts
sport	gk
sport	ielts
sport	ngsl5k
sport	zk
sported	ngsl5k
sporting	ngsl5k
sportings	ngsl5k
sports	ielts
sports	ngsl5k
sportsman	cet4
sportsman	ielts
sportswear	ielts
spot	cet4
spot	gk
spot	ielts
spot	ngsl5k
spotlight	ielts
spots	ngsl5k
spotted	ngsl5k
spotting	ngsl5k
spottings	ngsl5k
spouse	ielts
sprang	ngsl5k
sprawl	ielts
spray	cet4
spray	gk
spray	ielts
spread	cet4
spread	gk
spread	ngsl5k
spread	zk
spreaded	ngsl5k
spreading	ngsl5k
spreadings	ngsl5k
spreads	ngsl5k
spring	gk
spring	ielts
spring	ngsl5k
spring	zk
springing	ngsl5k
springings	ngsl5k
springs	ngsl5k
springtime	cet4
sprinkle	cet4
sprint	ielts
sprout	ielts
sprung	ngsl5k
spun	ngsl5k
spur	cet4
spur	ielts
spy	cet4
spy	gk
square	cet4
square	gk
square	ielts
square	ngsl5k
square	zk
squared	ngsl5k
squarer	ngsl5k
squares	ngsl5k
squarest	ngsl5k
squaring	ngsl5k
squeeze	cet4
squeeze	gk
squeeze	ielts
squid	gk
squirrel	cet4
squirrel	gk
stab	cet4
stabilities	ngsl5k
stability	cet4
stability	ielts
stability	ngsl5k
stabilize	ielts
stable	cet4
stable	gk
stable	ngsl5k
stabled	ngsl5k
stables	ngsl5k
stabling	ngsl5k
stablings	ngsl5k
stack	cet4
stack	ielts
stadium	cet4
stadium	gk
stadium	ielts
staff	cet4
staff	gk
staff	ielts
staff	ngsl5k
staffed	ngsl5k
staffing	ngsl5k
staffings	ngsl5k
staffs	ngsl5k
stage	cet4
stage	gk
stage	ielts
stage	ngsl5k
staged	ngsl5k
stages	ngsl5k
stagger	ielts
staging	ngsl5k
stagings	ngsl5k
stagnant	ielts
stain	cet4
stain	gk
stain	ielts
stain	ngsl5k
stained	ngsl5k
staining	ngsl5k
stainings	ngsl5k
stainless	gk
stains	ngsl5k
stair	cet4
stair	gk
stair	ngsl5k
staircase	cet4
stairs	ielts
stairs	ngsl5k
stairs	zk
stake	cet4
stake	ielts
stake	ngsl5k
staked	ngsl5k
stakes	ngsl5k
staking	ngsl5k
stakings	ngsl5k
stale	cet4
stale	ielts
stall	ielts
stamp	gk
stamp	ngsl5k
stamp	zk
stamped	ngsl5k
stamping	ngsl5k
stampings	ngsl5k
stamps	ngsl5k
stand	gk
stand	ielts
stand	ngsl5k
stand	zk
standard	cet4
standard	gk
standard	ielts
standard	ngsl5k
standard	zk
standards	ielts
standards	ngsl5k
standed	ngsl5k
standing	ielts
standing	ngsl5k
standings	ngsl5k
standpoint	cet4
stands	ngsl5k
staple	ielts
star	gk
star	ielts
star	ngsl5k
star	zk
starch	ielts
stare	cet4
stare	gk
stare	ngsl5k
stared	ngsl5k
stares	ngsl5k
staring	ngsl5k
starings	ngsl5k
starred	ngsl5k
starring	ngsl5k
starrings	ngsl5k
stars	ngsl5k
start	gk
start	ngsl5k
start	zk
started	ngsl5k
starter	ielts
starting	ielts
starting	ngsl5k
startings	ngsl5k
startle	cet4
startle	ielts
starts	ngsl5k
starvation	cet4
starvation	gk
starve	cet4
starve	gk
starve	ielts
state	cet4
state	gk
state	ngsl5k
state	zk
stated	ngsl5k
statement	cet4
statement	gk
statement	ielts
statement	ngsl5k
statemented	ngsl5k
statementing	ngsl5k
statementings	ngsl5k
statements	ngsl5k
states	ielts
states	ngsl5k
statesman	cet4
statesman	ielts
static	cet4
static	ielts
stating	ngsl5k
statings	ngsl5k
station	gk
station	ielts
station	ngsl5k
station	zk
stationary	ielts
stationed	ngsl5k
stationery	ielts
stationing	ngsl5k
stationings	ngsl5k
stations	ielts
stations	ngsl5k
statistic	ngsl5k
statistical	cet4
statistics	cet4
statistics	gk
statistics	ielts
statue	cet4
statue	gk
statue	ielts
status	cet4
status	gk
status	ielts
status	ngsl5k
statute	cet4
statute	ielts
stay	gk
stay	ngsl5k
stay	zk
stayed	ngsl5k
staying	ngsl5k
stayings	ngsl5k
stays	ngsl5k
steadfast	ielts
steadied	ngsl5k
steadier	ngsl5k
steadies	ngsl5k
steadiest	ngsl5k
steadily	cet4
steady	cet4
steady	gk
steady	ielts
steady	ngsl5k
steadyed	ngsl5k
steadying	ngsl5k
steak	gk
steak	ielts
steal	cet4
steal	gk
steal	ngsl5k
steal	zk
stealed	ngsl5k
stealing	ngsl5k
steals	ngsl5k
steam	cet4
steam	gk
steam	ielts
steamer	cet4
steamer	ielts
steel	cet4
steel	gk
steel	ielts
steel	ngsl5k
steel	zk
steeled	ngsl5k
steeling	ngsl5k
steelings	ngsl5k
steels	ngsl5k
steep	cet4
steep	gk
steep	ielts
steer	cet4
steer	ielts
steering	ielts
stem	cet4
stem	ielts
stem	ngsl5k
stemmed	ngsl5k
stemming	ngsl5k
stemmings	ngsl5k
stems	ngsl5k
step	cet4
step	gk
step	ngsl5k
step	zk
stepped	ngsl5k
stepping	ngsl5k
steppings	ngsl5k
steps	ielts
steps	ngsl5k
stereo	ielts
stereotype	ielts
sterilize	ielts
sterling	ielts
stern	cet4
stern	ielts
steward	cet4
steward	gk
steward	ielts
stewardess	cet4
stewardess	gk
stick	cet4
stick	gk
stick	ielts
stick	ngsl5k
stick	zk
sticked	ngsl5k
sticking	ngsl5k
sticks	ngsl5k
sticky	cet4
stiff	cet4
stiff	ielts
stiffen	cet4
still	gk
still	ngsl5k
still	zk
stilled	ngsl5k
stiller	ngsl5k
stillest	ngsl5k
stilling	ngsl5k
stills	ngsl5k
stimulate	cet4
stimulate	ielts
stimulate	ngsl5k
stimulated	ngsl5k
stimulates	ngsl5k
stimulating	ngsl5k
stimulatings	ngsl5k
stimulus	ielts
sting	cet4
sting	ielts
stipulate	ielts
stir	cet4
stir	ngsl5k
stirred	ngsl5k
stirring	ngsl5k
stirrings	ngsl5k
stirs	ngsl5k
stitch	cet4
stitch	ielts
stock	cet4
stock	ielts
stock	ngsl5k
stocked	ngsl5k
stocking	cet4
stocking	gk
stocking	ngsl5k
stocks	ngsl5k
stole	ngsl5k
stolen	ngsl5k
stomach	cet4
stomach	gk
stomach	ielts
stomach	ngsl5k
stomach	zk
stomachache	gk
stomached	ngsl5k
stomaching	ngsl5k
stomachings	ngsl5k
stomachs	ngsl5k
stone	cet4
stone	gk
stone	ielts
stone	ngsl5k
stone	zk
stoned	ngsl5k
stones	ielts
stones	ngsl5k
stoning	ngsl5k
stonings	ngsl5k
stony	cet4
stood	ngsl5k
stool	cet4
stoop	cet4
stoop	ielts
stop	gk
stop	ngsl5k
stop	zk
stopped	ngsl5k
stopping	ngsl5k
stoppings	ngsl5k
stops	ngsl5k
stopwatch	gk
storage	cet4
storage	gk
storage	ielts
storage	ngsl5k
storages	ngsl5k
store	gk
store	ielts
store	ngsl5k
store	zk
stored	ngsl5k
storehouse	ielts
stores	ielts
stores	ngsl5k
storey	cet4
storey	ielts
storey	ngsl5k
storeys	ngsl5k
storied	ngsl5k
stories	ngsl5k
storing	ngsl5k
storings	ngsl5k
storm	cet4
storm	gk
storm	ngsl5k
storm	zk
stormed	ngsl5k
storming	ngsl5k
stormings	ngsl5k
storms	ngsl5k
stormy	cet4
story	gk
story	ielts
